User_Query,Intent,University_Major,Min_Science_x,Min_Math_x,Min_Tech,Min_Eco,Min_Letters,Min_Foreign_Lang,Language,Code_Fil,Allowed_Wilayas,University_Name
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS GHARDAIA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS GHARDAIA,0.0,0.0,0.0,0.0,14.74,13.77,en,,National,GHARDAIA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS GUELMA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS GUELMA,0.0,0.0,0.0,0.0,15.37,14.6,en,,National,GUELMA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS ILLIZI?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS ILLIZI,0.0,0.0,0.0,0.0,0.0,13.03,en,,National,ILLIZI
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS IN GUEZZAM?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS IN GUEZZAM,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,IN GUEZZAM
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS IN SALAH?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS IN SALAH,0.0,0.0,0.0,0.0,13.3,14.07,en,,National,IN SALAH
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS JIJEL?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS JIJEL,0.0,0.0,0.0,0.0,15.3,14.58,en,,National,JIJEL
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS KHENCHLA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS KHENCHLA,0.0,0.0,0.0,0.0,15.17,14.43,en,,National,KHENCHLA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS LAGHOUAT?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS LAGHOUAT,0.0,0.0,0.0,0.0,14.6,13.85,en,,National,LAGHOUAT
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MASCARA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MASCARA,0.0,0.0,0.0,0.0,15.44,14.7,en,,National,MASCARA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MEDEA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MEDEA,0.0,0.0,0.0,0.0,14.89,14.25,en,,National,MEDEA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MILA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MILA,0.0,0.0,0.0,0.0,15.83,15.1,en,,National,MILA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MOSTAGANEM?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MOSTAGANEM,0.0,0.0,0.0,0.0,15.09,14.35,en,,National,MOSTAGANEM
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MSILA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS MSILA,0.0,0.0,0.0,0.0,15.82,14.96,en,,National,MSILA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS NAAMA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS NAAMA,0.0,0.0,0.0,0.0,14.77,13.93,en,,National,NAAMA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS ORAN?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS ORAN,0.0,0.0,0.0,0.0,14.62,13.89,en,,National,ORAN
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS OUARGLA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS OUARGLA,0.0,0.0,0.0,0.0,14.59,13.45,en,,National,OUARGLA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS OULED DJELLAL?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS OULED DJELLAL,0.0,0.0,0.0,0.0,13.49,13.21,en,,National,OULED DJELLAL
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS OUM-EL- BOUAGHI?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS OUM-EL- BOUAGHI,0.0,0.0,0.0,0.0,15.82,14.92,en,,National,OUM-EL- BOUAGHI
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS RELIZANE?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS RELIZANE,0.0,0.0,0.0,0.0,15.1,14.39,en,,National,RELIZANE
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SAIDA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SAIDA,0.0,0.0,0.0,0.0,14.58,13.73,en,,National,SAIDA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SETIF?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SETIF,0.0,0.0,0.0,0.0,15.56,14.89,en,,National,SETIF
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SIDIBEL-ABBES?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SIDIBEL-ABBES,0.0,0.0,0.0,0.0,14.38,13.52,en,,National,SIDIBEL-ABBES
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SKIKDA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SKIKDA,0.0,0.0,0.0,0.0,15.62,14.77,en,,National,SKIKDA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SOUK-AHRAS?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS SOUK-AHRAS,0.0,0.0,0.0,0.0,0.0,15.24,en,,National,SOUK-AHRAS
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TAMANRASSET?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TAMANRASSET,0.0,0.0,0.0,0.0,0.0,13.67,en,,National,TAMANRASSET
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TEBESSA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TEBESSA,0.0,0.0,0.0,0.0,14.7,13.89,en,,National,TEBESSA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIARET?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIARET,0.0,0.0,0.0,0.0,15.99,15.04,en,,National,TIARET
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIMIMOUN?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIMIMOUN,0.0,0.0,0.0,0.0,13.3,13.03,en,,National,TIMIMOUN
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TINDOUF?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TINDOUF,0.0,0.0,0.0,0.0,0.0,13.38,en,,National,TINDOUF
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIPAZA?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIPAZA,0.0,0.0,0.0,0.0,14.81,13.9,en,,National,TIPAZA
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TISSEMSILT?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TISSEMSILT,0.0,0.0,0.0,0.0,15.06,14.34,en,,National,TISSEMSILT
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIZI-OUZOU?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TIZI-OUZOU,0.0,0.0,0.0,0.0,14.81,13.93,en,,National,TIZI-OUZOU
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TLEMCEN?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TLEMCEN,0.0,0.0,0.0,0.0,15.05,14.32,en,,National,TLEMCEN
What can I study in LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TOUGGOURT?,major_info,LANGUE ANGLAISE (P.E.P) -- POUR BACHELIERS TOUGGOURT,0.0,0.0,0.0,0.0,14.22,13.52,en,,National,TOUGGOURT
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ADRAR?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ADRAR,0.0,0.0,0.0,0.0,14.43,14.29,en,,National,ADRAR
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS AIN- TEMOUCHENT?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS AIN- TEMOUCHENT,0.0,0.0,0.0,0.0,14.62,14.55,en,,National,AIN- TEMOUCHENT
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS AIN-DEFLA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS AIN-DEFLA,0.0,0.0,0.0,0.0,16.83,15.75,en,,National,AIN-DEFLA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ALGER?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ALGER,0.0,0.0,0.0,0.0,16.24,15.4,en,,National,ALGER
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ANNABA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ANNABA,0.0,0.0,0.0,0.0,17.12,15.45,en,,National,ANNABA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS B.B.ARRERIDJ?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS B.B.ARRERIDJ,0.0,0.0,0.0,0.0,16.4,15.63,en,,National,B.B.ARRERIDJ
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BATNA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BATNA,0.0,0.0,0.0,0.0,17.1,16.33,en,,National,BATNA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BECHAR?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BECHAR,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,BECHAR
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BEJAIA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BEJAIA,0.0,0.0,0.0,0.0,16.16,15.27,en,,National,BEJAIA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BENI ABBES?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BENI ABBES,0.0,0.0,0.0,0.0,0.0,14.8,en,,National,BENI ABBES
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BISKRA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BISKRA,0.0,0.0,0.0,0.0,14.48,14.17,en,,National,BISKRA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BLIDA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BLIDA,0.0,0.0,0.0,0.0,16.05,15.27,en,,National,BLIDA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BORDJ BADJI MOKHTAR?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BORDJ BADJI MOKHTAR,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,BORDJ BADJI MOKHTAR
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BOUIRA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BOUIRA,0.0,0.0,0.0,0.0,16.26,15.56,en,,National,BOUIRA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BOUMERDES?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS BOUMERDES,0.0,0.0,0.0,0.0,15.74,14.97,en,,National,BOUMERDES
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS CHLEF?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS CHLEF,0.0,0.0,0.0,0.0,16.38,15.86,en,,National,CHLEF
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS CONSTANTINE?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS CONSTANTINE,0.0,0.0,0.0,0.0,17.85,16.0,en,,National,CONSTANTINE
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS DJANET?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS DJANET,0.0,0.0,0.0,0.0,0.0,14.27,en,,National,DJANET
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS DJELFA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS DJELFA,0.0,0.0,0.0,0.0,17.09,16.27,en,,National,DJELFA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL BAYADH?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL BAYADH,0.0,0.0,0.0,0.0,15.26,14.23,en,,National,EL BAYADH
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL MENIAA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL MENIAA,0.0,0.0,0.0,0.0,0.0,18.02,en,,National,EL MENIAA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL MGHAIER?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL MGHAIER,0.0,0.0,0.0,0.0,14.16,14.95,en,,National,EL MGHAIER
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL OUED?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS EL OUED,0.0,0.0,0.0,0.0,15.88,15.23,en,,National,EL OUED
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ELTARF?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ELTARF,0.0,0.0,0.0,0.0,16.46,15.6,en,,National,ELTARF
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS GHARDAIA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS GHARDAIA,0.0,0.0,0.0,0.0,16.2,15.41,en,,National,GHARDAIA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS GUELMA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS GUELMA,0.0,0.0,0.0,0.0,17.03,16.26,en,,National,GUELMA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ILLIZI?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ILLIZI,0.0,0.0,0.0,0.0,15.42,15.95,en,,National,ILLIZI
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS IN GUEZZAM?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS IN GUEZZAM,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,IN GUEZZAM
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS IN SALAH?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS IN SALAH,0.0,0.0,0.0,0.0,0.0,14.77,en,,National,IN SALAH
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS JIJEL?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS JIJEL,0.0,0.0,0.0,0.0,17.3,17.56,en,,National,JIJEL
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS KHENCHLA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS KHENCHLA,0.0,0.0,0.0,0.0,16.28,16.55,en,,National,KHENCHLA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS LAGHOUAT?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS LAGHOUAT,0.0,0.0,0.0,0.0,15.83,15.21,en,,National,LAGHOUAT
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MASCARA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MASCARA,0.0,0.0,0.0,0.0,16.14,16.05,en,,National,MASCARA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MEDEA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MEDEA,0.0,0.0,0.0,0.0,16.15,15.35,en,,National,MEDEA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MILA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MILA,0.0,0.0,0.0,0.0,0.0,16.79,en,,National,MILA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MOSTAGANEM?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MOSTAGANEM,0.0,0.0,0.0,0.0,16.03,15.31,en,,National,MOSTAGANEM
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MSILA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS MSILA,0.0,0.0,0.0,0.0,16.8,16.16,en,,National,MSILA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS NAAMA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS NAAMA,0.0,0.0,0.0,0.0,15.73,14.46,en,,National,NAAMA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ORAN?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS ORAN,0.0,0.0,0.0,0.0,15.41,14.85,en,,National,ORAN
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS OUARGLA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS OUARGLA,0.0,0.0,0.0,0.0,0.0,16.49,en,,National,OUARGLA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS OULED DJELLAL?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS OULED DJELLAL,0.0,0.0,0.0,0.0,15.56,14.88,en,,National,OULED DJELLAL
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS OUM-EL- BOUAGHI?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS OUM-EL- BOUAGHI,0.0,0.0,0.0,0.0,0.0,16.07,en,,National,OUM-EL- BOUAGHI
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS RELIZANE?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS RELIZANE,0.0,0.0,0.0,0.0,16.75,15.81,en,,National,RELIZANE
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SAIDA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SAIDA,0.0,0.0,0.0,0.0,14.39,14.26,en,,National,SAIDA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SETIF?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SETIF,0.0,0.0,0.0,0.0,17.17,16.11,en,,National,SETIF
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SIDIBEL-ABBES?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SIDIBEL-ABBES,0.0,0.0,0.0,0.0,15.9,15.35,en,,National,SIDIBEL-ABBES
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SKIKDA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SKIKDA,0.0,0.0,0.0,0.0,16.72,15.88,en,,National,SKIKDA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SOUK-AHRAS?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS SOUK-AHRAS,0.0,0.0,0.0,0.0,17.52,16.64,en,,National,SOUK-AHRAS
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TAMANRASSET?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TAMANRASSET,0.0,0.0,0.0,0.0,14.52,14.78,en,,National,TAMANRASSET
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TEBESSA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TEBESSA,0.0,0.0,0.0,0.0,15.88,15.35,en,,National,TEBESSA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIARET?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIARET,0.0,0.0,0.0,0.0,17.33,16.4,en,,National,TIARET
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIMIMOUN?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIMIMOUN,0.0,0.0,0.0,0.0,14.25,14.29,en,,National,TIMIMOUN
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TINDOUF?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TINDOUF,0.0,0.0,0.0,0.0,0.0,15.01,en,,National,TINDOUF
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIPAZA?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIPAZA,0.0,0.0,0.0,0.0,16.47,15.57,en,,National,TIPAZA
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TISSEMSILT?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TISSEMSILT,0.0,0.0,0.0,0.0,17.52,16.79,en,,National,TISSEMSILT
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIZI-OUZOU?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TIZI-OUZOU,0.0,0.0,0.0,0.0,16.63,15.76,en,,National,TIZI-OUZOU
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TLEMCEN?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TLEMCEN,0.0,0.0,0.0,0.0,15.52,14.85,en,,National,TLEMCEN
What can I study in LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TOUGGOURT?,major_info,LANGUE ANGLAISE (P.E.S) -- POUR BACHELIERS TOUGGOURT,0.0,0.0,0.0,0.0,15.29,14.8,en,,National,TOUGGOURT
What can I study in LANGUE ANGLAISE + SCIENCES FINANCIERES ET COMPTABILITE?,major_info,LANGUE ANGLAISE + SCIENCES FINANCIERES ET COMPTABILITE,0.0,0.0,0.0,0.0,14.72,13.99,en,,National,المركز الجامعي المختص
What can I study in LANGUE ANGLAISE + SCIENCES POLITIQUES?,major_info,LANGUE ANGLAISE + SCIENCES POLITIQUES,0.0,0.0,0.0,0.0,14.15,13.47,en,,National,المركز الجامعي المختص
What can I study in LANGUE CHINOISE?,major_info,LANGUE CHINOISE,12.73,13.67,0.0,0.0,0.0,0.0,en,H09LAL01,"01,02,08,09,11,13,14,16,20,22,26,27,29,31,32,49,50,52,53,54,56,National",المركز الجامعي المختص
What can I study in LANGUE ESPAGNOLE?,major_info,LANGUE ESPAGNOLE,0.0,0.0,0.0,12.12,11.29,10.58,en,H02LAL01,"03,04,17,24,28,39,42,44,47,57,58,National",المركز الجامعي المختص
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS ADRAR?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS ADRAR,0.0,0.0,0.0,0.0,0.0,14.07,en,,National,ADRAR
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS AIN-DEFLA?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS AIN-DEFLA,0.0,0.0,0.0,0.0,0.0,15.03,en,,National,AIN-DEFLA
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS AIN-TEMOUCHENT?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS AIN-TEMOUCHENT,0.0,0.0,0.0,0.0,16.05,15.71,en,,National,AIN-TEMOUCHENT
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS ALGER?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS ALGER,0.0,0.0,0.0,0.0,14.12,14.2,en,,National,ALGER
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS ANNABA?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS ANNABA,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,ANNABA
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS B.B.ARRERIDJ?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS B.B.ARRERIDJ,0.0,0.0,0.0,0.0,0.0,14.06,en,,National,B.B.ARRERIDJ
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BATNA?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BATNA,0.0,0.0,0.0,0.0,0.0,16.21,en,,National,BATNA
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BECHAR?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BECHAR,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,BECHAR
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BEJAIA?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BEJAIA,0.0,0.0,0.0,0.0,0.0,14.28,en,,National,BEJAIA
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BENI ABBES?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BENI ABBES,0.0,0.0,0.0,0.0,0.0,0.0,en,,National,BENI ABBES
What can I study in LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BISKRA?,major_info,LANGUE ESPAGNOLE (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- POUR BACHELIERS BISKRA,0.0,0.0,0.0,0.0,0.0,14.91,en,,National,BISKRA
